id,text,Emotion,Offensive,Hate
6098,@Abduaziz4444 @saudi_5G @MOISaudiArabia @pss_ar @HRSD_SA وليه وضعت الاداره؟ بأمكانه يشتكي الاداره ويتعامل بحسن لكن القذر قذر طول عمرو,anger,yes,not_hate
209,#فرجت_مع_أبشر<LF><LF>♦️مديون وخارج من السجن بمهلة يناشدكم<LF>♦️لااملك بيت واسكن اجار لم استطع سداده<LF><LF>♦️اعول والدتي المريضه واسرتي 8 جميعهم <LF>قصر ورضيعين توام 8 اشهر <LF>♦️لاوظيفه ولادخل معاش الضمان لايكفي <LF><LF>♦️اناشدكم بالله ان تفرجوا كربتي <LF><LF>♦️فاتوره صادره من وزارة العدل <LF><LF>     1922131160 https://t.co/rJJCL7CYtI,sadness,no,
1961,RT @tayyar_org: وزراء تفقدوا مرفأ بيروت واطلعوا على استعداداته لاستقبال بواخر المواد الغذائية https://t.co/YLKHCmmOWg https://t.co/RyxtyGjt…,neutral,no,
896,طيب ينفع نترك الاحقاد و اوريكم صوره كادو؟,optimism,no,
6685,@zv3qz اجمل الُعّطــِوٌرً لــُرًوٌحَــك❤💚🌷<LF>يظل النحل يبحث عن رحيق الآزهار الطيبة ليصنع عسل طيب المذاق ..🍯<LF>🌷💚❤<LF>وكذلك نحن نبحث عن الطيبين أمثالكم لنستقى منهم طهآرة القلب وطيب الأصل . 💐<LF>​​​°•❤.¸💚°. `°•.<LF>( مســــ♡ــائڪ )<LF>`• 🌹ـورد¸.❤•`<LF>•💚.♡❤.•`,love,no,
5546,يقولون كلام و يتجاهلون العلوم و البحوث.<LF>بالقوه يطلعون فطرتك انحراف https://t.co/OKjT3kJGsH https://t.co/gpgsdswIPt,anger,no,
6403,@AJArabic مستحيل السعودية والإمارات تعمل أي مشروع يضر مصر<LF><LF>على العموم قطر والقطريين تحت أحذية المصريين والسعوديين والإمارتيين 😊,confidence,no,
1773,عايزه ادخل حقوق و اجيب حق مدام ميمي و كل المدامات المتضهده,optimism,no,
4630,مروقه وابي اسمع اغنيه حزينه,sadness,no,
2299,@basilmansour @rashed__1131 @umhessa_2014 @s_alfahad84 @zd69UcBjBd1Y3Cm تلعب على رجال العرب حرمة للأسف من الاستحقار حتى ان رجالهم مايتنزلون لان سلامهم المزعوم والتسامح يشوف العرب عبيد عندهم وعندنا يقاتلون لرضاهم https://t.co/dBomb6xhVa,anger,yes,not_hate
1209,@mhaan1969 سنرئ مع الايام وين يروح,anticipation,no,
4712,@AJArabic @ayfaraho صاحب السمو الملكي الامير محمد بن سلمان بن عبدالعزيز ولي العهد ووزير الدفاع الرجل الثاني في الدولة وهو من دعس على نظام الحمدين الارهابي .<LF>الذي بيمس شعره من راسه باقي ماخلق والخائن سعد الجبري الذي تطبلون له خان وطنه وسيتم تسليمه للسعودية بموجب القانون. لمحاسبته.<LF>الشبك الشبك https://t.co/K55uXeJ1lU,anger,no,
5015,في الوقت والفترة الأستثنائية العصيبة التي يمر بها العراق افضل حل التراكمي يعني للمره 3 يأجلون وحتى طالب القاري نفسية تتعب ومايصيرله واهس الامتحان اصلا مذاكره تضعف . التأجيل للشهر 10 أكبر غلط لليريد يمتحن لان 10 ينتهي العام دراسي عالمي وتراكمي يصير أجباري ذكرو.<LF>#انقذوا_طلاب_العراق,anticipation,no,
8490,سنقل البس بنوتي 175 105 33 جاد  #كبلز_جدة https://t.co/4BmotXNnx6,neutral,yes,not_hate
1270,عندك احد يحط صورتك خلفية؟ لا<LF>عندك احد يحب يتصور معاك؟ ايه<LF>عندك احد يراقبك؟ مدري<LF>عندك احد يقولك تعال نطلع؟ اي<LF>عندك احد يسمعك كلمة حلوه؟ اي<LF>عندك احد يحب يسمع صوتك؟لا<LF>عندك احد يكلمك كل يوم؟ لا<LF>عندك احد يهديك اغاني؟ اي<LF>عندك احد يفهمك؟ لا https://t.co/uLLIpFZRb4,pessimism,no,
1251,بثار الكررر يمكن مكورن دعواتكم يا أحرار https://t.co/SPk86WHSzM,anticipation,no,
4294,@KanaanYaman @AD_2_ @Gg5k0kHD2MnQBi5 مجرد التمعن في سؤلك ، يتضح للعيان مدى تهربكم وعدم تقبلكم للحقيقة ، وما زلتم تتمادون بظلمكم وتكابرون ، مع أنه من المفروض أن تعتذروا لشعب #الجنوب_العربي وتقومون بتعويضه عن ما لحق بهم من اذى نفسي ، وعن ثرواتهم واملاكهم التي نهبتموها ، <LF><LF>سؤلي لك هل أنتم بشر ؟ <LF><LF>هل أنتم مسلمون حقاً ؟,anger,no,
3209,ياعاااالم يامتخلفين محد اختار ينولد كونكم اتخذتوا قرار الإنجاب فتاكلوا خرا وتربوا وتصرفوا وتتعبوا وانتوا ساكتين مالكم حق تتمننوا على اطفالكم، قراراتكم تحملوها بلا قرف https://t.co/Qm4yYvPhDG,anger,yes,not_hate
4587,@r7hxLFcmHb0x1Zb اللهم امين يارب العالمين 🌸🌹💕🙏<LF><LF>منور بحضورك الكريم أخي<LF>صباح السعاده وراحة البال يارب,joy,no,
5304,اسمعوا قصة يهود المانيا ولماذا حرقوهم لانهم من عهد انبيائهم خونه وغدارين حتى لو احسنت فيهم ولا لهم شيمه او كرامه او ينفع فيهم جميل صحيح احنا ناقمين من الفلسطنيين ولكن الفلسطنيين السيئين كله ترتيب من اليهود https://t.co/Lz87VsEbCr,disgust,yes,hate
4656,حاولت أنساك بس ماقدرت وش حيله قلب يحبك ويبيك ؟,sadness,no,
292,@87Shmo يسلمو <LF>يسعد قلبك الجميل ❤️,love,no,
7826,الله لاتربح كل حد ليه علاقه بأزمة الكهرباء وان شاء الله تلقوه وتتلقوه سواء فاسدين سواء مخربين سواء مدن رافضه طرح الأحمال ان شاء الله ربي يضيق عليكم عيشتكم بأولاد الكلب كلكم على بعضكم,anger,yes,not_hate
1051, الي  شعرها كذا هو بلسم الاكل 😍<LF>الي شعرها كذا مافيه قمل .. مافيه الا تفتح الشهية 😁<LF>والي شعرها كذا مايتساقط ابدا .. واذا تساقط فهو زينة للاكل 😆,disgust,no,
6651,@dr_hxxx @kingvrallia مسوي فيها كشخه انت وكلامي الرذيئ لعنتي عليك.,anger,yes,not_hate
4682,اللهم احفظ مملكتنا الغالية واحفظ قائدنا ومليكناوولي عهده. Nuyq<LF>#_التعليمممم,love,no,
272,RT @hvcc__: سلامي على دبي ومن سكن دبي<LF>صدق لي قال دبي دار الحي❤️ https://t.co/fYhZPtO5JK,love,no,
2042,بيع ايتونز امريكي بأسعار مخفضه 😍😍👌<LF>ومن الان الاسعار : <LF><LF>100 دولار ب 275 ريال<LF>200 دولار ب 540 ريال<LF><LF>للطلب والاستفسار التواصل عن طريق الوتس اب<LF><LF>0530448485<LF><LF>#رتويت<LF>#الرياض<LF>#ببجي <LF>#السعودية,neutral,no,
4663,بعد بيان سماحة شيخنا الخليلي توقعوا اليوم أبو الفلاسفة ينزل سلسلةتغريد حول (الدين والسياسة)و صاحبه أبو التسامح ينزل مقال في الفيس بوك عن مشروعية التسالممع اليهود،وسيمتلأ المقالان بمصطلحات ومفاهيم من ذوات ياء النسبة، و ستكون حقنة النشاط لذباب ليبرو.<LF>#عُمانيون_ضد_التطبيع,anticipation,no,
7344,@amoula7773 يسعد صباااااحك يا رب🌻🍯<LF>حبي❤️❤️,love,no,
3477,هههههههههه هذا اللي فالحين فيه<LF><LF>نحن نبني علاقات واقتصاد ونطور لقاحات ونسوي محطات نووية ووصلنا الفضاء وهم بعدهم على التصرفات الهمجية ودوس الأعلام والصور والصراخ<LF><LF>فاشلين وبؤساء https://t.co/pbadYP41zV,anger,yes,not_hate
3593,RT @duaaaazahir: يوم عرسي حتصور 9775لي انا براي وصورتين فيها انا وبيبي❤,anticipation,no,
1086,@yahyyacom أيه الأدب ده ماينفعش لازم رد يحرق الدم ماينفعش 😂😂,surprise,no,
4190,الف مبروووك يا زعماااااااء الفوز و ال٣نقاط<LF>باقي خطوتين يا ناس <LF>نفوز ونقهر بعض الناس <LF>💙💙💙💙💙💙💙<LF>#الهلال_العدالة <LF>#صدارة_بس <LF>#الهلال 💙 https://t.co/a2Ow3fbnAA,joy,no,
4834,@Mashoqamubasher يستاهل والف مبروك🌹ونسال الله له التوفيق في حياته العمليه الجديده والى الامام.,joy,no,
2903,@PierreABISAAB @AlakhbarNews يا هيل  وين الديمقراطية والسيادة شو خصك تاتطلب رئيس وزراء اين هم الذين يطالبون بالسيادة من طلب هذا المستعمر  ،لو احد الايرانيين طالب ب رئيس يحظى بدعم الشعب كانت قامت الدنياء ولم تقعد من قبل زمرة الذين يعملون تحت ادارة ( هيل ).,anger,no,
4836,@Yassmin42477128 ربنا يقومك بالسلامه يارب وتبقي احسن من الاول⁦❤️⁩⁦❤️⁩,optimism,no,
7443,RT @sffrlm: مبروك للعالمي إدارة ولاعبين وجماهيرالتأهل المستحق لدور ال١٦ بدوري أبطال آسيا وعقبال كل الأنديه السعوديه💙💛,joy,no,
3274,يارب استر على اهل #حائل ❤️❤️ https://t.co/F2WToySFpt,optimism,no,
7649,@OsamaZtv مافيش الكلام ده ياعم انت<LF>ديه اشتغالة و ديفيد دين طلع نفاها,anticipation,no,
8266,@MoH2030SaR @PRINCERAMI7 @monts81 انقلع يا بو سلاح قال سلاح . ماهو عيب عليك اليمنيين يحموا مؤخرتك في الحد وانت تبرد مؤخرتك تحت المكيف . قال سلاح . عليا الحرام ما تعرف تصنع واقي ذكري,disgust,yes,not_hate
5938,نكمل التويته ب احلى صوت رئيسي صوت سونقمو بالنهايه ❤️❤️❤️,joy,no,
4022,@SKY__RYs المشكلة البيت مشهور،واضح يدور اتنشن لو صدق هذي مشكلة يروح لبليدس مايغرد بتويتر🤢🤢,disgust,yes,not_hate
4747,صباح الخير اتمنى للكل صباح جميل وهادئ وكله تفائل وسعاده ولا تنسو تبتسمو زيي😂❤️ https://t.co/n5cy5ZPFqF,optimism,no,
3844,@id_m0 @oamaz7 موت قهر هذا كلام المفلس الكويت كانت ومزالت مع الشعب الفليسطيني ونعرف ان كل الشرفاء العرب مع فليسطين ونعرف ان زبالت العرب هم من يتدخل في كل شي ليدمر مايقوم فيه الابطال لو منت من السعوديه الحبيبه لاكن لعنتك انت وساس الخايس لاكن من اجل السعوديه نترك كل زباله,anger,yes,not_hate
4477,#محدش_يزايد_علي_ولاد_زايد <LF>الوطن زايد وسيف العز زايد زايد التاريخ بافعاله العِظَام<LF><LF>من نسل شجعانٍ قرومٍ شدايد في عتوم الوقت ذكره لا يضام<LF><LF>عزِّنا وهو للوطن ياخير قايد ياحكيم العرب يالفذ الهمام<LF><LF>إلْبِسَتْ بك دارنا أحلى قلايد واصْبَحتْ من حكمتك دار السلام https://t.co/9DydkTpMFX,love,no,
613,RT @_Musicsense1: يا غالي انشغل بالي يا غالي ❤❤❤❤❤❤ https://t.co/ixeNdEuehi,love,no,
8234,RT @ElkordyMody: حكم فاسد معرض لازم وقفة مع الحكم العر* ده شخصيه و*خه #نور_الدين_دلدول,disgust,yes,not_hate
